DIA;MES;ANO;DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
26;11;2023;DEU;BOG;118;868;3441489
27;11;2023;DEU;BOG;25;109;511301
28;11;2023;DEU;BOG;34;216;857320
29;11;2023;DEU;BOG;262;1873;7423767
30;11;2023;DEU;BOG;145;958;3797695
1;11;2023;DEU;BOG;59;54077;219065628
2;11;2023;DEU;BOG;400;114;460240
3;11;2023;DEU;BOG;11110;1670;6743722
4;11;2023;DEU;BOG;91440;13691;55141540
5;11;2023;DEU;BOG;559;4740;19398995
6;11;2023;DEU;BOG;2720;370;1497107
7;11;2023;DEU;BOG;4420;606;2450687
8;11;2023;DEU;BOG;5780;751;3009402
9;11;2023;DEU;BOG;9520;1038;4956662
10;11;2023;DEU;BOG;4760;1482;5901343
11;11;2023;DEU;BOG;11970;1915;7591029
10;11;2023;DEU;BOG;58440;9350;37060965
13;11;2023;DEU;BOG;8160;2448;9767251
14;11;2023;DEU;BOG;1820;14875;58958110
15;11;2023;DEU;BOG;1080;13;51071
16;11;2023;DEU;BOG;16070;4556;18435491
17;11;2023;DEU;BOG;8050;2459;9790060
18;11;2023;DEU;BOG;3334;2858384;11575369464
19;11;2023;DEU;BOG;435;8232;33294892
20;11;2023;DEU;BOG;2261524;30131;102510692
21;11;2023;DEU;BOG;107810;1110;4496039
22;11;2023;ARM;BOG;70;7;27865
23;11;2023;ARM;BOG;10;15;59710
24;11;2023;ARM;BOG;8640;2678;10813210
25;11;2023;ARM;BOG;970;155;617206
26;11;2023;ARM;BOG;38505;5842;23233693
27;11;2023;ARM;BOG;2900;437;1773010
28;11;2023;ARM;BOG;3950;580;2351040
29;11;2023;ARM;BOG;800;144;572413
30;11;2023;ARM;BOG;1050;160;649347
1;11;2023;ARM;BOG;2100;325;1319999
2;11;2023;ARM;BOG;76;2;6171
3;11;2023;ABW;BOG;240;10598;42108010
4;11;2023;ABW;BOG;33;2272;9032199
5;11;2023;ABW;BOG;15;108;428515
6;11;2023;ABW;BOG;2842;799;3242469
7;11;2023;ABW;BOG;2639;803;3255775
8;11;2023;ABW;BOG;1734;899;3646215
9;11;2023;ABW;BOG;184;705;2861076
10;11;2023;ABW;BOG;1500;2858;11559210
11;11;2023;ABW;BOG;600;3600;14363610
10;11;2023;ABW;BOG;73;3948;15624326
13;11;2023;ABW;BOG;106;5000;19789483
14;11;2023;ABW;BOG;158;3617;14313513
15;11;2023;ABW;BOG;205;9321;36890374
16;11;2023;ABW;BOG;63;3664;14500636
17;11;2023;ABW;BOG;10;3;10180
18;11;2023;ABW;BOG;9868;6221;25116328
19;11;2023;ABW;BOG;219;285;1150034
20;11;2023;ABW;BOG;877;1139;4600095
21;11;2023;ABW;BOG;1316;524;2116010
22;11;2023;ABW;BOG;657;456;1839990
23;11;2023;ABW;BOG;25655;5663;22864545
24;11;2023;ABW;BOG;110;1738;7015102
25;11;2023;ABW;BOG;10;4;16020
26;11;2023;ABW;BOG;26;8;32100
27;11;2023;ABW;BOG;5;2;8010
28;11;2023;ABW;BOG;4325;1384;5627053
29;11;2023;ABW;BOG;3280;1459;5931174
30;11;2023;ABW;BOG;6160;1544;6231726
1;11;2023;ABW;BOG;810;427;1724647
2;11;2023;ABW;BOG;268;57;229958
3;11;2023;ABW;BOG;536;114;459917
4;11;2023;ABW;BOG;7767;1677;6772023
5;11;2023;ABW;BOG;105;997;4024150
6;11;2023;ABW;BOG;75;170;683459
7;11;2023;ABW;BOG;252;549;2211109
8;11;2023;ABW;BOG;29600;44566;178966386
9;11;2023;ABW;BOG;1160;162;662844
10;11;2023;ABW;BOG;5700;1896;7603896
11;11;2023;ABW;BOG;4850;2600;11113844
10;11;2023;ABW;BOG;2700;1314;5273260
13;11;2023;ABW;BOG;255;150;613091
14;11;2023;ABW;BOG;2584;2764;11073408
15;11;2023;ABW;BOG;210;3742;15156034
16;11;2023;ABW;BOG;30;61;250901
17;11;2023;ABW;BOG;84;183;749142
18;11;2023;ABW;BOG;62;239;950107
19;11;2023;ABW;BOG;2;23;89599
20;11;2023;ABW;BOG;67;357;1417756
21;11;2023;ABW;BOG;1058;5150;21070243
22;11;2023;ABW;BOG;105;57;225027
23;11;2023;ABW;BOG;560;466202;1869878521
24;11;2023;BIH;BOG;39910;11157;44350079
25;11;2023;BIH;BOG;11700;1410;5581026
26;11;2023;AIA;BOG;2;1730;6885285
27;11;2023;ATG;BOG;232;4580;18344456
28;11;2023;ATG;BOG;150;2058;8241010
29;11;2023;ATG;BOG;116;4927;19734132
30;11;2023;ATG;BOG;158;2353;9425268
1;11;2023;ATG;BOG;41;2831;11337324
2;11;2023;ATG;BOG;142;1394;5581692
3;11;2023;SAU;BOG;4968;3372;13801301
4;11;2023;SAU;BOG;1400;900;3654135
5;11;2023;SAU;BOG;4800;576;2329638
6;11;2023;SAU;BOG;26619;20228;82469410
7;11;2023;SAU;BOG;602;4409;17882806
8;11;2023;SAU;BOG;100;485;1921539
9;11;2023;SAU;BOG;46;272;1077536
10;11;2023;SAU;BOG;40;183;725333
11;11;2023;SAU;BOG;53;222;878961
10;11;2023;SAU;BOG;81;250;989902
13;11;2023;SAU;BOG;57;290;1151019
14;11;2023;SAU;BOG;3180;2203;8942886
15;11;2023;SAU;BOG;3934;3390;13606905
16;11;2023;SAU;BOG;85;744;2968478
17;11;2023;SAU;BOG;13450;4754;19573534
18;11;2023;SAU;BOG;2400;456;1877676
19;11;2023;SAU;BOG;1090;1058;5182138
20;11;2023;SAU;BOG;1000;334;1375315
21;11;2023;SAU;BOG;1430;4050;16676726
22;11;2023;SAU;BOG;89;10548;42690940
23;11;2023;SAU;BOG;10960;65027;259449779
24;11;2023;SAU;BOG;28;80;323756
25;11;2023;SAU;BOG;10880;36260;147985018
26;11;2023;SAU;BOG;98;109;524571
27;11;2023;SAU;BOG;375;2007;8206320
28;11;2023;SAU;BOG;7970;35930;142824984
29;11;2023;SAU;BOG;1440;20640;82686730
30;11;2023;ARG;BOG;25480;2548;10099176
1;11;2023;ARG;BOG;31650;9234;37787552
2;11;2023;ARG;BOG;26200;5134;20726933
3;11;2023;ARG;BOG;58800;10022;39837358
4;11;2023;ARG;BOG;80;1010;4893857
5;11;2023;ARG;BOG;24;25290;102601757
6;11;2023;ARG;BOG;278;3414;14054038
7;11;2023;ARG;BOG;441;5918;23890799
8;11;2023;ARG;BOG;960;20723;83703340
9;11;2023;ARG;BOG;73;1328;5363111
10;11;2023;ARG;BOG;9533;68659;279952219
11;11;2023;ARG;BOG;1;228;921448
10;11;2023;ARG;BOG;1700;102;405459
13;11;2023;ARG;BOG;0;18;70974
14;11;2023;ARG;BOG;106;8;30052
15;11;2023;ARG;BOG;24;1532;6183481
16;11;2023;ARG;BOG;0;0;1938
17;11;2023;ARG;BOG;0;41;166736
18;11;2023;ARG;BOG;0;40;159010
19;11;2023;ARG;BOG;0;35;137777
20;11;2023;ARG;BOG;4200;214;864106
21;11;2023;ARG;BOG;13150;1788;7214102
22;11;2023;ARG;BOG;14875;4418;17821461
23;11;2023;ARG;BOG;6105;674;2717793
24;11;2023;ARG;BOG;880;510;2058867
25;11;2023;ARG;BOG;10100;2366;9557932
26;11;2023;ARG;BOG;16975;1867;7688794
27;11;2023;ARG;BOG;17;1117;4509259
28;11;2023;ARG;BOG;5000;24000;97068240
29;11;2023;ARG;BOG;110000;3252;13307930
30;11;2023;ARG;BOG;33;75;310772
1;11;2023;ARG;BOG;105;92;375801
2;11;2023;ARG;BOG;238;923;3698433
3;11;2023;ARG;BOG;2290;1903119;7637141051
4;11;2023;AUS;BOG;1980;302;1037398
5;11;2023;AUS;BOG;3080;862;3428118
6;11;2023;AUS;BOG;6450;3753;15358514
7;11;2023;AUS;BOG;34;3316;13201494
8;11;2023;AUS;BOG;14;1360;5413711
9;11;2023;AUS;BOG;965;708;2886828
10;11;2023;AUS;BOG;7;1757;7232025
11;11;2023;AUS;BOG;15800;5492;21767926
10;11;2023;AUS;BOG;219242;32724;133920290
13;11;2023;AUS;BOG;32360;5864;23835206
14;11;2023;AUS;BOG;500;138;560244
15;11;2023;AUS;BOG;226;1405;5784806
16;11;2023;AUS;BOG;477;10681;51683810
17;11;2023;AUS;BOG;208;1300;5267813
18;11;2023;AUS;BOG;349;1009;4840275
19;11;2023;AUS;BOG;109;195;788265
20;11;2023;AUS;BOG;1422;37831;153016357
21;11;2023;AUS;BOG;558;14094;57101089
22;11;2023;AUS;BOG;5178;76780;310114670
23;11;2023;AUS;BOG;71;1828;7378207
24;11;2023;AUS;BOG;169;2034;8211887
25;11;2023;AUS;BOG;22;73;295119
26;11;2023;AUS;BOG;358;3013;10165265
27;11;2023;AUS;BOG;467;9276;38194354
28;11;2023;AUS;BOG;211;2357;9710907
29;11;2023;AUS;BOG;1008;9478;39027820
30;11;2023;AUS;BOG;293;13824;56205481
1;11;2023;AUS;BOG;25600;9432;38108496
2;11;2023;AUS;BOG;1016;791;3236624
3;11;2023;AUS;BOG;15000;11550;47266410
4;11;2023;AUS;BOG;107;2436;9826410
5;11;2023;AUS;BOG;83;3313;13510027
6;11;2023;AUS;BOG;27150;6555;26614283
7;11;2023;AUS;BOG;2360;4119;16777721
8;11;2023;AUS;BOG;1080;1910;7761383
9;11;2023;AUS;BOG;23400;3372;13690826
10;11;2023;AUS;BOG;4767;1089;5109357
11;11;2023;AUS;BOG;9000;2428;9638288
10;11;2023;AUS;BOG;102575;32397;130552929
13;11;2023;AUS;BOG;18000;3700;14705845
14;11;2023;AUS;BOG;340;459;1863609
15;11;2023;AUS;BOG;8250;1740;6916657
16;11;2023;AUS;BOG;5400;810;3293727
17;11;2023;AUS;BOG;1186;7798;32099111
18;11;2023;AUS;BOG;44;3341;13281650
19;11;2023;AUS;BOG;33;1356;5390818
20;11;2023;AUS;BOG;9200;1814;7467494
21;11;2023;AUS;BOG;93630;17819;71938285
22;11;2023;AUS;BOG;255100;72546;292881986
23;11;2023;AUS;BOG;18376;6520;25916315
24;11;2023;AUS;BOG;45500;8962;35624757
25;11;2023;AUS;BOG;50;168753;682960902
26;11;2023;AUS;BOG;552;4601;18211105
27;11;2023;AUS;BOG;1462;31060;103195775
28;11;2023;AUS;BOG;8;2310;9301686
29;11;2023;AUT;BOG;13080;2224;9066596
30;11;2023;AUT;BOG;25740;4376;17842062
1;11;2023;AUT;BOG;108;119334;491047299
2;11;2023;AUT;BOG;20160;3202;10922106
3;11;2023;AUT;BOG;72460;10959;44154375
4;11;2023;AUT;BOG;160;2;6454
5;11;2023;AUT;BOG;380;4;15329
6;11;2023;AZE;BOG;7179;5070;20631407
7;11;2023;AZE;BOG;432;35;141431
8;11;2023;AZE;BOG;56300;7909;32158101
9;11;2023;BHS;BOG;192;8418;33985025
10;11;2023;BHS;BOG;682;7681;31007719
11;11;2023;BHS;BOG;587;8240;33264911
10;11;2023;BHS;BOG;3;2847;11493355
13;11;2023;BHR;BOG;3468;2268;8989377
14;11;2023;BHR;BOG;8237;3636;14800766
15;11;2023;BHR;BOG;931;240;987982
16;11;2023;BHR;BOG;541;51500;210010385
17;11;2023;BHR;BOG;1006;317;1078659
18;11;2023;BHR;BOG;3774;543;2192033
19;11;2023;BHR;BOG;36;98;391308
20;11;2023;BHR;BOG;7;31;104460
21;11;2023;BHR;BOG;18500;4520;17992628
22;11;2023;BHR;BOG;16762;2154;8561787
23;11;2023;BHR;BOG;4558;834;3339726
24;11;2023;BHR;BOG;11875;2969;10110900
25;11;2023;BHR;BOG;103900;15657;62968945
26;11;2023;BHR;BOG;7500;750;3054730
27;11;2023;BHR;BOG;4000;800;3247195
28;11;2023;BHR;BOG;920;100;482446
29;11;2023;BHR;BOG;4110;2743;11095908
30;11;2023;BHR;BOG;6180;1746;7100005
1;11;2023;BHR;BOG;328;4180;17054501
2;11;2023;BRB;BOG;58;5785;23672656
3;11;2023;BEL;BOG;69;200;799570
4;11;2023;BEL;BOG;169;977;3910783
5;11;2023;BEL;BOG;448;3510;14146314
6;11;2023;BEL;BOG;2646;13837;54844909
7;11;2023;BEL;BOG;544;22280;88564210
8;11;2023;BMU;BOG;481;21889;89575988
9;11;2023;BMU;BOG;210;3786;15495526
10;11;2023;BLR;BOG;26110;26089;106376903
11;11;2023;BLR;BOG;95350;33270;136998188
10;11;2023;BLR;BOG;2800;532;2190622
13;11;2023;BLR;BOG;56350;10820;44555681
14;11;2023;BLR;BOG;15200;2610;10605152
15;11;2023;BLR;BOG;66150;22181;91051890
16;11;2023;BLR;BOG;2200;418;1721003
17;11;2023;BLR;BOG;108250;20660;84889335
18;11;2023;BLR;BOG;1936;5902;23997919
19;11;2023;BLR;BOG;10000;3654;15106110
20;11;2023;BLR;BOG;750;142;586774
21;11;2023;BLR;BOG;10800;1626;6578982
22;11;2023;BLR;BOG;11150;1461;5814366
23;11;2023;BLR;BOG;26950;3462;14151484
24;11;2023;BLR;BOG;24225;5956;23673648
25;11;2023;BLR;BOG;33900;4591;18249241
26;11;2023;BLR;BOG;13200;1757;6985227
27;11;2023;BLR;BOG;43300;5573;22584559
28;11;2023;BLR;BOG;559350;73347;296931698
29;11;2023;BLR;BOG;130;179;717488
30;11;2023;BLR;BOG;315;462;1852611
1;11;2023;BLR;BOG;2;29;115101
2;11;2023;BOL;BOG;827;5736;23139783
3;11;2023;BOL;BOG;320;1438;5757674
4;11;2023;BOL;BOG;640;2032;8138282
5;11;2023;BOL;BOG;353;10578;43547183
6;11;2023;BOL;BOG;4750;14100;56108271
7;11;2023;BOL;BOG;21;139;551899
8;11;2023;BOL;BOG;49;134;541439
9;11;2023;BOL;BOG;437;1140;4581771
10;11;2023;BOL;BOG;51;185;732187
11;11;2023;BOL;BOG;1110;2763;10993193
10;11;2023;BOL;BOG;269;973;3857551
13;11;2023;BOL;BOG;45;492;1947025
14;11;2023;BOL;BOG;31;405;1603411
15;11;2023;BOL;BOG;19;99;391028
16;11;2023;BOL;BOG;325;1365;5457483
17;11;2023;BOL;BOG;44;161;650879
18;11;2023;BOL;BOG;63;276;1097017
19;11;2023;BOL;BOG;10;1033;4986072
20;11;2023;BOL;BOG;1000;780;3154718
21;11;2023;BOL;BOG;590;153;621028
22;11;2023;BOL;BOG;1683;4410;18056956
23;11;2023;BOL;BOG;738;1910;7817578
24;11;2023;BOL;BOG;586;3133;10819715
25;11;2023;BOL;BOG;335;2227;8852088
26;11;2023;BOL;BOG;161;305;1027595
27;11;2023;BOL;BOG;3350;7601;30263185
28;11;2023;BOL;BOG;34;74;295309
29;11;2023;BOL;BOG;40;72;285252
30;11;2023;BOL;BOG;216;490;1947635
1;11;2023;BOL;BOG;819;1539;6163280
2;11;2023;BOL;BOG;79;177;715642
3;11;2023;BOL;BOG;36;82;329403
4;11;2023;BOL;BOG;105;238;949594
5;11;2023;BOL;BOG;175;332;1331494
6;11;2023;BOL;BOG;195;416;1660999
7;11;2023;BOL;BOG;149;2025;8109957
8;11;2023;BOL;BOG;111;1064;4287142
9;11;2023;BOL;BOG;1402;154796;619426891
10;11;2023;BOL;BOG;108;10077;39883319
11;11;2023;BOL;BOG;46;5714;23508724
10;11;2023;BOL;BOG;536;64282;264472979
13;11;2023;BOL;BOG;709;65883;271061480
14;11;2023;BOL;BOG;44;4397;18090533
15;11;2023;BOL;BOG;720;32706;130987490
16;11;2023;BOL;BOG;425;18025;71650600
17;11;2023;BOL;BOG;1580;52310;209180223
18;11;2023;BOL;BOG;2087;87374;349939114
19;11;2023;BOL;BOG;310;5116;20934519
20;11;2023;BOL;BOG;22;40;160594
21;11;2023;BOL;BOG;46;98;391758
22;11;2023;BOL;BOG;10;26;110363
23;11;2023;BOL;BOG;187;7885;31806750
24;11;2023;BOL;BOG;47;241;962523
25;11;2023;BOL;BOG;168;681;2715754
26;11;2023;BOL;BOG;1439;3417;13663219
27;11;2023;BOL;BOG;247;645;2581767
28;11;2023;BOL;BOG;102;317;1066488
29;11;2023;BOL;BOG;2407;5418;21645025
30;11;2023;BOL;BOG;633;2565;10223810
1;11;2023;BOL;BOG;916;1884;7528198
2;11;2023;BOL;BOG;93;593;2360676
3;11;2023;BOL;BOG;178;1591;6356354
4;11;2023;BOL;BOG;416;1869;7474174
5;11;2023;BOL;BOG;42;206;821031
6;11;2023;BOL;BOG;354;1409;5622087
7;11;2023;BOL;BOG;55;5102;20239075
8;11;2023;BOL;BOG;4108;10;40051
9;11;2023;BOL;BOG;1026;51937;213682481
10;11;2023;BOL;BOG;109;11032;45389917
11;11;2023;BOL;BOG;54;360;1458820
10;11;2023;BOL;BOG;197;852;3466076
13;11;2023;BOL;BOG;222;613;2493818
14;11;2023;BOL;BOG;307;692;2819587
15;11;2023;BOL;BOG;117;303;1027288
16;11;2023;BOL;BOG;2340;5183;21171838
17;11;2023;BOL;BOG;579;2550;10342876
18;11;2023;BOL;BOG;284;522;2131087
19;11;2023;BOL;BOG;157;462;1872096
20;11;2023;BOL;BOG;453;1634;6647793
21;11;2023;BOL;BOG;107;480;1957052
22;11;2023;BOL;BOG;58;5228;21141943
23;11;2023;BOL;BOG;44;4142;16587677
24;11;2023;BOL;BOG;109;21867;86672178
25;11;2023;BOL;BOG;110;867;3498266
26;11;2023;BOL;BOG;155;1387;5601038
27;11;2023;BOL;BOG;102;603;2434910
28;11;2023;BOL;BOG;525;4913;19836087
29;11;2023;BOL;BOG;8;0;1009
30;11;2023;BOL;BOG;1321;8368;34445978
1;11;2023;BOL;BOG;56;635;2567662
2;11;2023;BOL;BOG;974;4420;17571049
3;11;2023;BOL;BOG;522;3445;13932690
4;11;2023;BOL;BOG;35;648;2614081
5;11;2023;BOL;BOG;1937;33106;134091155
6;11;2023;BOL;BOG;52;676;2675453
7;11;2023;BOL;BOG;210;3228;13000103
8;11;2023;BOL;BOG;173;2430;9890254
9;11;2023;BOL;BOG;1455;18509;73597117
10;11;2023;BOL;BOG;285;7481;30090848
11;11;2023;BOL;BOG;152;2657;10718957
10;11;2023;BOL;BOG;24;1100;4528661
13;11;2023;BOL;BOG;2;10;48534
14;11;2023;BOL;BOG;4088;35495;143449010
15;11;2023;BOL;BOG;192;7484;30175578
16;11;2023;BOL;BOG;342;8788;35258766
17;11;2023;BOL;BOG;6;167;676857
18;11;2023;BOL;BOG;1592;14900;60202968
19;11;2023;BOL;BOG;40;137;552156
20;11;2023;BOL;BOG;21;100;402314
21;11;2023;BOL;BOG;1655;15879;64260198
22;11;2023;BOL;BOG;40;1817;7292178
23;11;2023;BOL;BOG;1;20;80976
24;11;2023;BOL;BOG;210;3098;10622356
25;11;2023;BOL;BOG;163;333;1357765
26;11;2023;BOL;BOG;353;6395;25930686
27;11;2023;BOL;BOG;186;777;3145060
28;11;2023;BOL;BOG;57;565;2301175
29;11;2023;BOL;BOG;38;937;3771760
30;11;2023;BOL;BOG;9;102;486958
1;11;2023;BOL;BOG;15;485;1964113
2;11;2023;BOL;BOG;139;10361;49938335
3;11;2023;BOL;BOG;29;717;2862099
4;11;2023;BOL;BOG;30;965;3927105
5;11;2023;BOL;BOG;165;110;426307
6;11;2023;BOL;BOG;189;2277;9100102
7;11;2023;BOL;BOG;6;110;416406
8;11;2023;BOL;BOG;846;103085;487854309
9;11;2023;BOL;BOG;19;1084;5090096
10;11;2023;BOL;BOG;37;2597;10293589
11;11;2023;BOL;BOG;0;23;89378
10;11;2023;BOL;BOG;91;6326;25074852
13;11;2023;BOL;BOG;8;525;2082380
14;11;2023;BOL;BOG;835;695872;2790744524
15;11;2023;BOL;BOG;30000;6201;25526975
16;11;2023;BOL;BOG;115;2406;9599675
17;11;2023;BOL;BOG;202;7272;29014480
18;11;2023;BOL;BUN;6103;42828;173886277
19;11;2023;BOL;BUN;175;7703;31077325
20;11;2023;BOL;BUN;107;3189;10949239
21;11;2023;BOL;BUN;14;361;1467460
22;11;2023;BOL;BUN;2246;14444;58644847
23;11;2023;BOL;BUN;8;28;111735
24;11;2023;BOL;BUN;715;2501;10152689
25;11;2023;BOL;BUN;765;8480;34429057
26;11;2023;BOL;BUN;75;3777;15336486
27;11;2023;BOL;BUN;2;57;230332
28;11;2023;BOL;BUN;463;4864;19749057
29;11;2023;BOL;BUN;320;901;3660185
30;11;2023;BOL;BUN;616;10884;44191728
1;11;2023;BOL;BUN;719;3089;10543468
2;11;2023;BOL;BUN;25;290;1178337
3;11;2023;BOL;BUN;11;257;1111108
4;11;2023;BOL;BUN;168;960;3897703
5;11;2023;BOL;BUN;79;324;1317113
6;11;2023;BOL;BUN;20;158;642194
7;11;2023;BRA;BOG;24;27688;109582577
8;11;2023;BRA;BOG;14450;3672;14851441
9;11;2023;BRA;BOG;53850;22942;90930241
10;11;2023;BRA;BOG;16800;1848;7324677
11;11;2023;BRA;BOG;21100;7066;28501429
10;11;2023;BRA;BOG;15450;3625;14703939
13;11;2023;BRA;BOG;710;70;287052
14;11;2023;BRA;BOG;2880;288;1162711
15;11;2023;BRA;BOG;4548;17522;69682190
16;11;2023;BRA;BOG;850;85;349910
17;11;2023;BRA;BOG;92;136649;554376753
18;11;2023;BRA;BOG;672;3563;14667410
19;11;2023;BRA;BOG;74;24090;95759918
20;11;2023;BRA;BOG;418;10374;49559614
21;11;2023;BRA;BOG;3810;15108;61097949
22;11;2023;BRA;BOG;4835;15536;63078247
23;11;2023;BRA;BOG;6150;2091;8489774
24;11;2023;BRA;BOG;2460;1667;6628065
25;11;2023;BRA;BOG;350;1554;6159388
26;11;2023;BRA;BOG;450;2550;10107110
27;11;2023;BRA;BOG;592;881;3558702
28;11;2023;BRA;BOG;0;20;79932
29;11;2023;BRA;BOG;5;250;995168
30;11;2023;BRA;BOG;40;2167;8624758
1;11;2023;BRA;BOG;26;6751;26873065
2;11;2023;BRA;BOG;6489;24188;96872389
3;11;2023;BRA;BOG;6645;35511;142222010
4;11;2023;BRA;BOG;941;22639;93141766
5;11;2023;BRA;BOG;66;2507;10102245
6;11;2023;BRA;BOG;624;2321;9200556
7;11;2023;BRA;BOG;1;227952;932855217
8;11;2023;BRA;BOG;96425;34662;138879497
9;11;2023;BRA;BOG;1114;4548;18031394
10;11;2023;BRA;BOG;14;56;221960
11;11;2023;BRA;BOG;62;174;687679
10;11;2023;BRA;BOG;3351;15537;61624451
13;11;2023;BRA;BOG;1036;6153;24462339
14;11;2023;BRA;BOG;132;406;1608417
15;11;2023;BRA;BOG;496;5;20166
16;11;2023;BRA;BOG;2106;8508;34192271
17;11;2023;BRA;BOG;844;1361;5493001
18;11;2023;BRA;BOG;72;254;1008332
19;11;2023;BRA;BOG;288;1408;5580707
20;11;2023;BRA;BOG;582;2760;10937868
21;11;2023;BRA;BOG;21;80;318354
22;11;2023;BRA;BOG;494;318760;1076653086
23;11;2023;BRA;BOG;5759;4782059;19181778398
24;11;2023;BRA;BOG;157834;1652;6682623
25;11;2023;BRA;BOG;169439;1676;6899117
26;11;2023;BRA;BOG;110006;1138;4543814
27;11;2023;BGR;BOG;669;3947;15935394
28;11;2023;BGR;BOG;55;336;1356496
29;11;2023;CAN;BOG;10250;1650;6677732
30;11;2023;CAN;BOG;283;8895;35976685
1;11;2023;CAN;BOG;227;5890;23822730
2;11;2023;CAN;BOG;483;4087;16595254
3;11;2023;CAN;BOG;2448;20167;81733451
4;11;2023;CAN;BOG;16680;7815;31532065
5;11;2023;CAN;BOG;2440;1316;5387202
6;11;2023;CAN;BOG;11000;2288;9068648
7;11;2023;CAN;BOG;2000;440;1743971
8;11;2023;CAN;BOG;18;192;761005
9;11;2023;CAN;BOG;10710;3110;10639540
10;11;2023;CAN;BOG;1527;1356;5379795
11;11;2023;CAN;BOG;2230;429;1755758
10;11;2023;CAN;BOG;7161;4267;17323975
13;11;2023;CAN;BOG;5992;1068;5194316
14;11;2023;CAN;BOG;256;1463;5861445
15;11;2023;CAN;BOG;338;3710;14764018
16;11;2023;CAN;BOG;851;3298;13111437
17;11;2023;CAN;BOG;1565;7201;28624862
18;11;2023;CAN;BOG;3932;23872;96243090
19;11;2023;CAN;BOG;470;14438;59424320
20;11;2023;CAN;BOG;310;8250;33920728
21;11;2023;CAN;BOG;185;4216;17329382
22;11;2023;CAN;BOG;140;70;284210
23;11;2023;CAN;BOG;648;65;257586
24;11;2023;CAN;BOG;37;836;3373113
25;11;2023;CAN;BOG;449;15003;60691861
26;11;2023;CAN;BOG;421;11836;47845460
27;11;2023;CAN;BOG;231;5109;20748074
28;11;2023;CAN;BOG;795;6110;24640989
29;11;2023;CAN;BOG;1670;13077;52875325
30;11;2023;CAN;BOG;8000;1104;4537802
1;11;2023;CAN;BOG;1050;370;1465291
2;11;2023;CAN;BOG;17825;2994;10151847
3;11;2023;CAN;BOG;14640;1090;5244869
4;11;2023;CAN;BOG;91;625;2540710
5;11;2023;CAN;BOG;11780;2179;8886006
6;11;2023;CAN;BOG;70135;9807;40199239
7;11;2023;CAN;BOG;110117;34955;142484663
8;11;2023;CAN;BOG;67726;9463;38956732
9;11;2023;CAN;BOG;106744;17541;72101097
10;11;2023;CAN;BOG;15636;10338;41823078
11;11;2023;CAN;BOG;36300;5445;22414833
10;11;2023;CAN;BOG;38262;23102;92810703
13;11;2023;CAN;BOG;30162;9324;38020089
14;11;2023;CAN;BOG;5370;821;3329936
15;11;2023;CAN;BOG;131975;17410;70629297
16;11;2023;CAN;BOG;1640;3717;15110541
17;11;2023;CAN;BOG;7134;17645;71740865
18;11;2023;CAN;BOG;16076;33333;135526116
19;11;2023;CAN;BOG;422;2240;8908102
20;11;2023;CAN;BOG;1197;7881;31327684
21;11;2023;CAN;BOG;838;5841;23218501
22;11;2023;CAN;BOG;11199;3592;14221018
23;11;2023;CAN;BOG;1580;269;1089694
24;11;2023;CAN;BOG;6085;1037;4208872
25;11;2023;CAN;BOG;3200;986;3908080
26;11;2023;CAN;BOG;205;1368;5579167
27;11;2023;CAN;BOG;492;2519;10271034
28;11;2023;CAN;BOG;78;480;1947654
29;11;2023;CAN;BOG;180;1310;5321021
30;11;2023;CAN;BOG;40;271;1098677
1;11;2023;CAN;BOG;214;810;3288188
2;11;2023;CAN;BOG;1883;6709;27479854
3;11;2023;CAN;BOG;6800;2178;8659018
4;11;2023;CAN;BOG;10950;1778;7220977
5;11;2023;CAN;BOG;60342;8352;33835323
6;11;2023;CAN;BOG;1890;2608;10372394
7;11;2023;CAN;BOG;58827;30247;101013883
8;11;2023;CAN;BOG;211074;57052;233365381
9;11;2023;CAN;BOG;5255;860;3506162
10;11;2023;CAN;BOG;14872;2640;10791059
11;11;2023;CAN;BOG;10830;2693;10973296
10;11;2023;CAN;BOG;1131;547;2169716
13;11;2023;CAN;BOG;5134;1654;6611010
14;11;2023;CAN;BOG;596;1476;5884871
15;11;2023;CAN;BOG;39559;181910;733310945
16;11;2023;CAN;BOG;11;103;490357
17;11;2023;CAN;BOG;6216;30002;100119030
18;11;2023;CAN;BOG;825;6411;25723663
19;11;2023;CAN;BOG;3683;19893;79855707
20;11;2023;CAN;BOG;27;130;534936
21;11;2023;CAN;BOG;21057;35352;142414683
22;11;2023;CAN;BOG;469;2866;11420752
23;11;2023;CAN;BOG;2462;17877;72016730
24;11;2023;CAN;BOG;4098;19387;77880672
25;11;2023;CAN;BOG;29;178;706572
26;11;2023;CAN;BOG;593;1737;6972585
27;11;2023;CAN;BOG;115;860;3418577
28;11;2023;CAN;BOG;6363;11096;42376324
29;11;2023;CAN;BOG;33;149;591692
30;11;2023;CAN;BOG;630;4550;18132244
1;11;2023;CAN;BOG;1730;2854;11521494
2;11;2023;CAN;BOG;457;4221;17072524
3;11;2023;CAN;BOG;1327;30756;104393961
4;11;2023;CAN;BOG;246;61006;247199240
5;11;2023;CAN;BOG;20841;7854;31388506
6;11;2023;CAN;BOG;1480;414;1675734
7;11;2023;CAN;BOG;250;2;9975
8;11;2023;CAN;BOG;7410;8735;35264855
